Data,Soggiacenza (m),id_left,longitude,latitude,quota[m],head[m],depth,averageHead[m],headSamples,geometry,AcquiferBase,control,index_right,id_right,Bottom,simulatedH,Error
2013-04-02 00:00:00,0.0388888888888888,BO-F21-00,930285.6556806704,5507266.318683803,34.0,33.96111111111111,7.4,32.12061507936508,14.0,POINT (930285.6556806704 5507266.318683803),[-184.14017],0.0,0,1,26.6,37.11068736790869,4.990072288543608
2013-04-22 00:00:00,1.1,FC-F04-00,1005013.1012758998,5470676.101671969,23.0,21.9,0.4527777777777778,21.72405753968254,14.0,POINT (1005013.1012758998 5470676.101671969),[-62.131301],0.0,0,1,22.54722222222222,22.52712815808954,0.8030706184069984
2013-04-18 00:00:00,0.1034722222222222,FC-F06-00,1015331.2542185864,5467445.295748902,24.0,23.896527777777777,0.38125,22.774325396825397,14.0,POINT (1015331.2542185865 5467445.295748902),[-150.],0.0,0,1,23.61875,22.321584323635676,-0.45274107318972057
2013-04-22 00:00:00,0.0513888888888888,FC-F07-00,1027120.0657553744,5460455.437864101,21.0,20.948611111111116,0.3777777777777777,20.126130952380954,14.0,POINT (1027120.0657553745 5460455.437864101),[-64.146747],0.0,0,1,20.622222222222224,12.332191984096314,-7.793938968284641
2013-04-03 00:00:00,0.1,FC77-00,1006102.024394872,5472802.614298544,18.0,17.9,128.0,16.49954365079365,14.0,POINT (1006102.0243948721 5472802.614298544),[-110.50377],0.0,0,1,-110.0,18.477050548774542,1.9775068979808914
2013-04-17 00:00:00,0.1090277777777777,FC85-00,1002612.9566152176,5468119.993442045,27.0,26.89097222222222,,25.72222222222222,14.0,POINT (1002612.9566152177 5468119.993442045),[-18.296278],0.0,0,1,,,
2013-04-18 00:00:00,0.0618055555555555,FE-F09-00,970108.6720921908,5529628.861885619,1.0,0.9381944444444444,3.2,0.2798809523809523,14.0,POINT (970108.6720921907 5529628.861885619),[-150.],0.0,0,1,-2.2,3.771816781750209,3.4919358293692566
2013-04-22 00:00:00,0.0673611111111111,FE-F13-00,979354.6949765424,5547271.751320974,2.0,1.9326388888888888,0.2145833333333333,0.9979960317460316,14.0,POINT (979354.6949765423 5547271.751320974),[-200.],0.0,0,1,1.7854166666666667,2.3638719664726584,1.3658759347266267
2013-04-24 00:00:00,0.0541666666666666,FE-F21-00,1009453.7066167052,5525104.677228857,2.0,1.9458333333333333,0.0930555555555555,1.3636904761904762,14.0,POINT (1009453.7066167052 5525104.677228857),[-57.695891],0.0,0,1,1.9069444444444446,0.598118027724623,-0.7655724484658533
2013-04-24 00:00:00,4.0,FE-F22-00,1001299.3306261712,5528844.007949515,-3.0,-7.0,0.2319444444444444,-5.933630952380952,14.0,POINT (1001299.3306261711 5528844.007949515),[-147.72434],0.0,0,1,-3.2319444444444443,0.9460286732826368,6.879659625663589
2013-05-22 00:00:00,0.0472222222222222,FE-F24-00,1011314.3191905064,5538586.271085611,5.0,4.9527777777777775,0.1243055555555555,4.2940000000000005,15.0,POINT (1011314.3191905065 5538586.271085611),[-125.50863],0.0,0,1,4.875694444444444,-0.006390518900918352,-4.300390518900919
2013-04-18 00:00:00,0.6,FE-F26-00,988671.1571599438,5534225.606722758,-1.0,-1.6,0.1770833333333333,-1.552876984126984,14.0,POINT (988671.1571599438 5534225.606722758),[-182.30899],0.0,0,1,-1.1770833333333333,1.6516914335258404,3.2045684176528244
2013-04-09 00:00:00,2.5,FE07-01,971263.823667161,5550970.529333526,7.0,4.5,50.0,3.8409722222222222,14.0,POINT (971263.823667161 5550970.529333526),[-200.],0.0,0,1,-43.0,1.8614650351143567,-1.9795071871078656
2013-04-09 00:00:00,0.4,FE13-01,986686.8538283012,5553023.756853189,-2.0,-2.4,49.0,-3.5374007936507934,14.0,POINT (986686.8538283011 5553023.756853189),[-197.08786],0.0,0,1,-51.0,0.33866447963243473,3.876065273283228
2013-04-09 00:00:00,-0.05,FE15-00,996640.481610122,5551014.725017609,-5.0,-4.95,55.0,-4.694652777777777,14.0,POINT (996640.4816101221 5551014.725017609),[-196.31524],0.0,0,1,-60.0,0.8475310492797448,5.542183827057522
2013-04-17 00:00:00,2.2,FE38-00,983724.6917372372,5529630.524891811,-1.0,-3.2,132.0,-2.866468253968254,14.0,POINT (983724.6917372372 5529630.524891811),[-180.63362],0.0,0,1,-133.0,2.3231358768023824,5.189604130770636
2013-04-17 00:00:00,1.4,FE39-01,980570.1077844686,5528710.864023815,-1.0,-2.4,122.0,-2.38031746031746,14.0,POINT (980570.1077844686 5528710.864023815),[-189.02982],0.0,0,1,-123.0,2.6926007639548857,5.072918224272346
2013-05-30 00:00:00,0.8,FE47-01,970440.9695300306,5522305.127356403,-1.0,-1.8,130.0,-2.0190476190476185,14.0,POINT (970440.9695300306 5522305.127356403),[-138.08428],0.0,0,1,-131.0,4.397693406792143,6.416741025839762
2013-04-11 00:00:00,1.6,FE48-00,980924.638087736,5518797.994519138,1.0,-0.6000000000000001,80.0,-0.2100198412698413,14.0,POINT (980924.6380877361 5518797.994519138),[-200.],0.0,0,1,-79.0,3.268068216541508,3.478088057811349
2013-04-16 00:00:00,0.0659722222222222,FE53-00,936595.2501739656,5542855.497706093,6.0,5.934027777777778,30.0,5.3295634920634924,14.0,POINT (936595.2501739657 5542855.497706093),[-100.],0.0,0,1,-24.0,9.869772808098439,4.540209316034947
2013-03-21 00:00:00,2.5,FE56-00,954402.2990440292,5540666.573833999,5.0,2.5,60.0,2.3847222222222224,14.0,POINT (954402.2990440292 5540666.573833999),[-91.642891],0.0,0,1,-55.0,4.8052318080273935,2.420509585805171
2013-03-21 00:00:00,0.1354166666666666,FE58-02,957397.8220460326,5541320.630038268,6.0,5.864583333333333,45.0,4.38204365079365,14.0,POINT (957397.8220460326 5541320.630038268),[-95.050394],0.0,0,1,-39.0,4.062918840683871,-0.31912481010977967
2013-03-14 00:00:00,0.1861111111111111,FE60-00,957092.12821139,5536069.921316908,8.0,7.813888888888889,42.0,4.450793650793651,14.0,POINT (957092.12821139 5536069.921316908),[-112.47268],0.0,0,1,-34.0,5.294608704607725,0.8438150538140743
2013-04-15 00:00:00,2.5,FE64-00,980588.013601624,5552595.653799937,1.0,-1.5,70.0,-0.9541666666666668,14.0,POINT (980588.0136016239 5552595.653799937),[-200.],0.0,0,1,-69.0,0.257430262327361,1.2115969289940278
2013-04-11 00:00:00,0.6,FE74-00,998350.9572650022,5513188.178475915,-7.0,-7.6,86.0,-7.567162698412697,14.0,POINT (998350.9572650022 5513188.178475915),[-198.49473],0.0,0,1,-93.0,0.4207263275371105,7.987889025949808
2013-04-22 00:00:00,1.5,FE75-00,976480.5965026896,5540849.452055311,1.0,-0.5,30.0,-0.536904761904762,14.0,POINT (976480.5965026896 5540849.452055311),[-100.],0.0,0,1,-29.0,2.2520086087235214,2.7889133706282836
2013-01-15 00:00:00,0.0430555555555555,MO-F01-00,909179.2627725024,5519889.961046068,26.0,25.95694444444445,12.0,25.215144230769223,26.0,POINT (909179.2627725023 5519889.961046068),[-260.23986],0.0,0,1,14.0,35.429823903090124,10.214679672320901
2013-01-09 00:00:00,1.0,MO-F02-00,900951.7065420136,5521370.226071671,35.0,34.0,3.8,34.45153806584363,27.0,POINT (900951.7065420137 5521370.226071671),[-228.92376],0.0,0,1,31.2,34.56659924264531,0.1150611768016816
2013-04-22 00:00:00,0.0840277777777777,MO-F05-00,908785.0298539196,5529773.0622903,26.0,25.915972222222223,0.2381944444444444,25.073333333333338,16.0,POINT (908785.0298539196 5529773.0622903),[-235.55674],0.0,0,1,25.761805555555554,28.697486659136704,3.6241533258033662
2013-01-15 00:00:00,0.0118055555555555,MO-F08-00,919310.0086421428,5533545.5638283575,19.0,18.98819444444445,6.6,18.81030864197531,27.0,POINT (919310.0086421429 5533545.5638283575),[-143.34953],0.0,0,1,12.4,17.313452609302058,-1.4968560326732536
2013-04-22 00:00:00,0.0840277777777777,MO03-02,914167.567175677,5544630.920238658,15.0,14.915972222222225,45.0,13.180555555555555,14.0,POINT (914167.567175677 5544630.920238658),[-78.496492],0.0,0,1,-30.0,15.180584649623064,2.000029094067509
2013-03-26 00:00:00,0.0027777777777777,MO22-01,913548.625536808,5515708.734000526,33.0,32.99722222222222,62.0,32.78836309523809,14.0,POINT (913548.6255368079 5515708.734000526),[-226.5711],0.0,0,1,-29.0,38.372340152264,5.583977057025912
2013-03-26 00:00:00,0.0159722222222222,MO56-02,911037.907443528,5514048.78519947,37.0,36.984027777777776,100.0,36.38274801587301,14.0,POINT (911037.9074435281 5514048.78519947),[-184.04544],0.0,0,1,-63.0,42.012633858865726,5.629885842992714
2013-03-26 00:00:00,0.0152777777777777,MO74-00,918836.0574987272,5511936.315023692,35.0,34.984722222222224,52.0,34.41831349206349,14.0,POINT (918836.0574987273 5511936.315023692),[-150.26879],0.0,0,1,-17.0,39.75858631965026,5.340272827586773
2013-01-15 00:00:00,0.0944444444444444,PC-F01-00,784729.3137389552,5562656.834309032,58.0,57.90555555555556,6.1,57.29647817460319,28.0,POINT (784729.3137389552 5562656.834309032),[0.],0.0,0,1,51.9,49.49848279137078,-7.797995383232404
2013-01-15 00:00:00,3.4,PC-F03-00,803889.0949389436,5560902.119280752,49.0,45.6,7.2,47.01706845238096,28.0,POINT (803889.0949389436 5560902.119280752),[-68.58357],0.0,0,1,41.8,43.30818873900466,-3.708879713376298
2013-04-15 00:00:00,0.0951388888888888,PC-F05-00,817093.2829390755,5560556.388981772,43.0,42.90486111111111,4.0,41.57125992063492,14.0,POINT (817093.2829390755 5560556.388981772),[-146.53755],0.0,0,1,39.0,37.09372669682751,-4.477533223807413
2013-05-16 00:00:00,0.0590277777777777,PC28-00,822647.4118314765,5547866.195833186,54.0,53.94097222222222,30.0,53.39892857142858,14.0,POINT (822647.4118314765 5547866.195833186),[-7.3205417],0.0,0,1,24.0,42.67454336051429,-10.724385210914285
2013-04-15 00:00:00,0.0965277777777777,PR-F06-00,852033.9381876327,5542983.7922657775,35.0,34.90347222222222,0.30625,33.411428571428566,14.0,POINT (852033.9381876327 5542983.7922657775),[-207.68975],0.0,0,1,34.69375,31.342675637572025,-2.0687529338565405
2013-01-28 00:00:00,0.1493055555555555,PR-F07-00,845844.8678481982,5547149.972812204,33.0,32.85069444444444,0.3486111111111111,31.5725373931624,26.0,POINT (845844.8678481982 5547149.972812204),[-179.44995],0.0,0,1,32.65138888888889,31.569334013593025,-0.0032033795693742206
2013-04-16 00:00:00,0.0451388888888888,PR-F10-01,825701.6551919422,5549615.600099025,48.0,47.95486111111112,0.2861111111111111,47.033283730158736,14.0,POINT (825701.6551919422 5549615.600099025),[-11.156177],0.0,0,1,47.71388888888889,34.49266052501518,-12.540623205143554
2013-04-15 00:00:00,0.0590277777777777,PR-F11-00,833324.8431433882,5541491.548394096,65.0,64.94097222222223,0.3048611111111111,62.87999007936508,14.0,POINT (833324.8431433882 5541491.548394096),[-5.0749018],0.0,0,1,64.69513888888889,47.84909330186642,-15.030896777498661
2013-02-14 00:00:00,0.1888888888888888,RA-F01-00,982425.011813206,5510814.157949125,4.0,3.811111111111111,0.2590277777777778,2.8388991769547336,27.0,POINT (982425.011813206 5510814.157949125),[-221.27855],0.0,0,1,3.740972222222222,4.085524533290905,1.2466253563361716
2013-04-15 00:00:00,0.0541666666666666,RA-F06-00,1010309.9633484544,5499741.412926257,-2.0,-2.0541666666666667,10.0,-2.720426587301588,14.0,POINT (1010309.9633484543 5499741.412926257),[-252.50837],0.0,0,1,-12.0,0.45768160178957906,3.178108189091167
2013-04-17 00:00:00,1.7,RA-F13-01,992046.5359293912,5495011.807935935,5.0,3.3,7.0,3.6362599206349207,14.0,POINT (992046.5359293913 5495011.8079359345),[-250.],0.0,0,1,-2.0,9.501761342223997,5.865501421589077
2013-04-17 00:00:00,0.0368055555555555,RA-F14-00,999646.7303892263,5491582.440138996,5.0,4.9631944444444445,0.3090277777777778,3.9172023809523817,14.0,POINT (999646.7303892265 5491582.440138996),[-250.],0.0,0,1,4.690972222222222,7.762267013779278,3.845064632826896
2013-04-15 00:00:00,0.13125,RA24-00,1015326.3585610642,5507778.54929224,4.0,3.86875,265.3,3.028005952380952,14.0,POINT (1015326.3585610642 5507778.54929224),[-299.04454],0.0,0,1,-261.3,0.2782636329844763,-2.749742319396476
2013-05-15 00:00:00,0.3590277777777778,RA49-00,1006967.816533266,5496034.433694463,-1.0,-1.3590277777777775,229.0,-1.7298611111111113,14.0,POINT (1006967.8165332661 5496034.433694463),[-251.41896],0.0,0,1,-230.0,2.438476738272385,4.168337849383496
2013-04-16 00:00:00,4.6,RA66-01,1013072.278607248,5483489.562996915,-2.0,-6.6,150.0,-4.21625992063492,14.0,POINT (1013072.278607248 5483489.562996915),[-290.12979],0.0,0,1,-152.0,3.390456263318754,7.606716183953674
2013-04-22 00:00:00,0.3944444444444444,RA71-00,979442.1331596016,5508121.192766538,1.0,0.6055555555555556,225.0,-0.4953571428571429,14.0,POINT (979442.1331596016 5508121.192766538),[-243.72305],0.0,0,1,-224.0,8.012736437089302,8.508093579946445
2013-04-24 00:00:00,0.00625,RE-F05-00,877599.3115098077,5531946.879759631,27.0,26.99375,6.5,26.077430555555555,14.0,POINT (877599.3115098077 5531946.879759631),[-196.96721],0.0,0,1,20.5,31.30366282750579,5.226232271950234
2013-04-04 00:00:00,0.0243055555555555,RE15-00,887696.492206843,5536991.780145962,29.0,28.975694444444443,170.0,27.95425595238095,14.0,POINT (887696.492206843 5536991.780145962),[-151.59065],0.0,0,1,-141.0,21.846257540066972,-6.107998412313979
2013-04-12 00:00:00,0.10625,RE39-00,882580.4729320096,5519910.262159661,57.0,56.89375,28.0,55.01051587301588,14.0,POINT (882580.4729320096 5519910.262159661),[-99.93958],0.0,0,1,29.0,49.094461299510826,-5.916054573505058
2013-03-26 00:00:00,0.10625,RE46-00,887099.1200743861,5515719.973483967,65.0,64.89375,48.0,63.5193253968254,14.0,POINT (887099.1200743861 5515719.973483967),[-76.260191],0.0,0,1,17.0,60.23672656294082,-3.2825988338845846
2013-04-04 00:00:00,0.1104166666666666,RE53-02,895052.2745701035,5544489.127234391,17.0,16.889583333333334,81.0,15.05072222222222,15.0,POINT (895052.2745701035 5544489.127234391),[-205.22842],0.0,0,1,-64.0,17.650217687464746,2.5994954652425264
2013-04-29 00:00:00,0.04375,RN-F01-00,1037440.9422490958,5459802.630219485,4.0,3.95625,5.5,3.358085317460318,14.0,POINT (1037440.9422490958 5459802.630219485),[-159.63926],0.0,0,1,-1.5,1.4535793005582933,-1.9045060169020247
2013-04-29 00:00:00,0.1145833333333333,RN-F02-00,1043024.28619038,5451841.385183119,14.0,13.885416666666666,7.8,12.724910714285713,14.0,POINT (1043024.2861903799 5451841.385183119),[-1.2304463],0.0,0,1,6.2,6.744000635204907,-5.980910079080806
2013-04-09 00:00:00,0.0458333333333333,RN31-01,1040422.1086042904,5455701.354261845,1.0,0.9541666666666668,31.0,-0.0637499999999999,14.0,POINT (1040422.1086042905 5455701.354261845),[-113.63026],0.0,0,1,-30.0,3.569505825313122,3.633255825313122
2013-04-22 00:00:00,0.0451388888888888,RN63-01,1042823.1886384542,5452449.579152213,14.0,13.95486111111111,7.0,13.050823412698415,14.0,POINT (1042823.1886384542 5452449.579152213),[-9.9617779],0.0,0,1,7.0,5.861364241404495,-7.189459171293921
